"효능군","그룹구분","일반명코드","성분코드","성분명","제품코드","제품명","업체명","급여구분","공고번호","공고일자"
"혈압강하작용의약품","Group 1","214A0002","hydrochlorothiazide","378900ATB","642505210","코자르탄플러스에프정_(1정)","동아에스티(주)","급여","20170079","2017-02-16"
"호흡기관용약","Group 2","222B0002","pseudoephedrine","D62000ACS","661604900","엑쎈코연질캡슐_(1캡슐)","(주)알피바이오","비급여","20170079","2017-02-16"
"호흡기관용약","Group 1","222A0004","diphenhydramine","D63800CPL","642003850","버물리플라스타_(1매)","현대약품(주)","비급여","20170079","2017-02-16"
"호흡기관용약","Group 1","222A0004","diphenhydramine","D63800CPL","642104850","해피홈힐러플라스타_(1매)","(주)유한양행","비급여","20170079","2017-02-16"
"호흡기관용약","Group 1","222A0004","diphenhydramine","D63800CPL","644502350","베노터치힐러플라스타_(1매)","(주)유유제약","비급여","20170079","2017-02-16"
"호흡기관용약","Group 1","222A0004","diphenhydramine","D63800CPL","645604730","모키쿨플라스타_(1매)","대화제약(주)","비급여","20170079","2017-02-16"
"호흡기관용약","Group 1","222A0004","diphenhydramine","D63800CPL","650303760","써버쿨플라스타_(1매)","진양제약(주)","비급여","20170079","2017-02-16"
"해열진통소염제","Group 1","114A0019","ibuprofen","D64300CCM","649702321","클리어틴이부더블스팟톡크림_(13g)","지엘파마(주)","비급여","20170079","2017-02-16"
"해열진통소염제","Group 1","114A0019","ibuprofen","D64300CCM","671706631","에이퓨어톡크림_(13g)","주식회사제뉴원사이언스","비급여","20170079","2017-02-16"
"호흡기관용약","Group 1","222A0001","chlorpheniramine","D64400CSI","642802871","하벤플러스나잘스프레이_(15mL)","고려제약(주)","비급여","20170079","2017-02-16"
"호흡기관용약","Group 4","222D0003","aminophylline","D64500ATB","649701500","하이소밍에이정_(1정)","지엘파마(주)","비급여","20170079","2017-02-16"
"호흡기관용약","Group 1","222A0001","chlorpheniramine","D64500ATB","649701500","하이소밍에이정_(1정)","지엘파마(주)","비급여","20170079","2017-02-16"
"해열진통소염제","Group 1","114A0019","ibuprofen","D67000CCM","671705081","멘소래담딥릴리프겔_(50g)","주식회사제뉴원사이언스","비급여","20170079","2017-02-16"
"해열진통소염제","Group 2","114B0001","acetaminophen","D70600ACS","656004370","모아코에이연질캡슐_(1캡슐)","알리코제약(주)","비급여","20170079","2017-02-16"
"호흡기관용약","Group 2","222B0002","pseudoephedrine","D70600ACS","656004370","모아코에이연질캡슐_(1캡슐)","알리코제약(주)","비급여","20170079","2017-02-16"
"호흡기관용약","Group 1","222A0001","chlorpheniramine","D70600ACS","656004370","모아코에이연질캡슐_(1캡슐)","알리코제약(주)","비급여","20170079","2017-02-16"
"호흡기관용약","Group 2","222B0001","ephedrine","D73300ATB","649507330","애피단정_(1정)","유니메드제약(주)","비급여","20170079","2017-02-16"
"해열진통소염제","Group 2","114B0001","acetaminophen","D73300ATB","649507330","애피단정_(1정)","유니메드제약(주)","비급여","20170079","2017-02-16"
"해열진통소염제","Group 2","114B0001","acetaminophen","D75800ATB","052401560","써모젠정_(1정)","(주)인트로바이오파마","비급여","20170079","2017-02-16"
"호흡기관용약","Group 2","222B0001","ephedrine","D75800ATB","052401560","써모젠정_(1정)","(주)인트로바이오파마","비급여","20170079","2017-02-16"
"호흡기관용약","Group 2","222B0001","ephedrine","D75800ATB","670401640","에페젠정_(1정)","(주)휴온스메디텍","비급여","20170079","2017-02-16"
"해열진통소염제","Group 2","114B0001","acetaminophen","D75800ATB","670401640","에페젠정_(1정)","(주)휴온스메디텍","비급여","20170079","2017-02-16"
"호흡기관용약","Group 8","222H0009","pentoxyverine","D78000ASY","671806451","콜대원키즈코프시럽_(5mL)","대원제약(주)","비급여","20170079","2017-02-16"
"해열진통소염제","Group 1","114A0019","ibuprofen","D78300ACS","054300530","레이디원연질캡슐_(1캡슐)","제일헬스사이언스(주)","비급여","20170079","2017-02-16"
"해열진통소염제","Group 1","114A0019","ibuprofen","D78300ACS","644914800","페인엔젤레이디연질캡슐_(1캡슐)","제이더블유중외제약(주)","비급여","20170079","2017-02-16"
"해열진통소염제","Group 1","114A0019","ibuprofen","D78300ACS","647603750","바로큐이브연질캡슐_(1캡슐)","경남제약(주)","비급여","20170079","2017-02-16"
"해열진통소염제","Group 1","114A0019","ibuprofen","D78300ACS","649701590","이브더블샷연질캡슐_(1캡슐)","지엘파마(주)","비급여","20170079","2017-02-16"
"해열진통소염제","Group 1","114A0019","ibuprofen","D78300ACS","696601730","이브터치연질캡슐_(1캡슐)","일양바이오팜(주)","비급여","20170079","2017-02-16"
"해열진통소염제","Group 2","114B0001","acetaminophen","D78400ASY","652603091","토푸렉실플러스시럽_(90mL)","알보젠코리아(주)","비급여","20170079","2017-02-16"
"해열진통소염제","Group 2","114B0001","acetaminophen","D78500ASY","652603092","토푸렉실플러스시럽_(100mL)","알보젠코리아(주)","비급여","20170079","2017-02-16"
"해열진통소염제","Group 1","114A0019","ibuprofen","D79701ATB","641705350","일펜정(이부프로펜리신)_(0.684g/1정)","일양약품(주)","비급여","20170079","2017-02-16"
"호흡기관용약","Group 8","222H0004","cloperastine","D79800ACS","648103940","그날엔코프플러스연질캡슐_(1캡슐)","경동제약(주)","비급여","20170079","2017-02-16"
"해열진통소염제","Group 2","114B0001","acetaminophen","D79800ACS","648103940","그날엔코프플러스연질캡슐_(1캡슐)","경동제약(주)","비급여","20170079","2017-02-16"
"해열진통소염제","Group 2","114B0001","acetaminophen","D79800ACS","661604890","엑쎈코프연질캡슐_(1캡슐)","(주)알피바이오","비급여","20170079","2017-02-16"
"호흡기관용약","Group 8","222H0004","cloperastine","D79800ACS","661604890","엑쎈코프연질캡슐_(1캡슐)","(주)알피바이오","비급여","20170079","2017-02-16"
"호흡기관용약","Group 1","222A0009","pheniramine","D81600COS","645300041","나조린점안액_(15mL)","한림제약(주)","비급여","20170079","2017-02-16"
"소화성궤양용제","Group 2","232B0005","esomeprazole","367202ATB","6966 1560","에소시움정40mg(에스오메프라졸마그네슘이수화물)_(43.38mg/1정)","일양바이오팜(주)","급여","20220251","2022-05-27"
"소화성궤양용제","Group 2","232B0005","esomeprazole","367202ATB","697100830","반젤리스정40밀리그램(에스오메프라졸마그네슘삼수화물)_(44.5mg/1정)","(주)한국피엠지제약","급여","20220251","2022-05-27"
"소화성궤양용제","Group 2","232B0005","esomeprazole","367202ATB","698502810","넥스온정40mg (에스오메프라졸마그네슘이수화물)_(43.38mg/1정)","(주)테라젠이텍스","급여","20220251","2022-05-27"
"소화성궤양용제","Group 2","232B0005","esomeprazole","367203ACR","643508540","에소메졸디알서방캡슐10밀리그램(에스오메프라졸마그네슘삼수화물)_(11.125mg/1캡슐)","한미약품(주)","급여","20220251","2022-05-27"
"소화성궤양용제","Group 2","232B0005","esomeprazole","367203ATB","671807390","에스코텐정(에스오메프라졸마그네슘삼수화물)_(11.15mg/1정)","대원제약(주)","급여","20220251","2022-05-27"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","053600210","뉴몬테카트츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)","안국뉴팜(주)","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","054800670","몬테케이츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)","엔비케이제약(주)","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","057700500","몬테루키츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)","독립바이오제약(주)","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","058200200","아루카츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)","(주)아리제약","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","0730 1270","몬테스건츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)","건일바이오팜주식회사","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","073100200","싱귤레어츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)","한국오가논(주)","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","629700460","몬테스코츄정5mg(몬테루카스트나트륨)_(5.2mg/1정)","(주)오스코리아제약","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","640006990","루키오츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)","에이치케이이노엔(주)","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","641905700","아스루카츄정5mg(몬테루카스트나트륨)_(5.2mg/1정)","(주)보령","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","642103840","싱카스트츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)","(주)유한양행","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","642402160","몬카스트츄정5mg(몬테루카스트나트륨)_(5.2mg/1정)","영진약품(주)","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","642802130","루케마츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)","고려제약(주)","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","643305030","모놀레어츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)","(주)종근당","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","643506020","몬테잘츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)","한미약품(주)","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","643902210","몬테루스츄정5mg(몬테루카스트나트륨)_(5.2mg/1정)","삼일제약(주)","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","645208650","몬텔라츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)","(주)에이프로젠바이오로직스","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","645404630","몬테칸츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)","제일약품(주)","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","645604550","몬카루스츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)","대화제약(주)","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","645905430","동광몬테루카스트츄정5mg(몬테루카스트나트륨)_(5.2mg/1정)","동광제약(주)","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","646802800","건일몬테루카스트츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)","건일제약(주)","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","647303790","몬테롤츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)","에이치엘비제약(주)","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","647803920","몬테린츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)","삼진제약(주)","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","648604340","씨엠지몬테루카츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)","(주)씨엠지제약","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","649102770","싱귤다운츄정5mg(몬테루카스트나트륨)_(5.2mg/1정)","한국휴텍스제약(주)","급여","20170079","2017-02-16"
"호흡기관용약","Group 3","222C00 1","montelukast","3746 1ATB","649804320","몬테레어츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)","명문제약(주)","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0 18","losartan","378900ATB","642505210","코자르탄플러스에프정_(1정)","동아에스티(주)","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 1","214A0002","hydrochlorothiazide","378900ATB","642903060","로자탐플러스에프정_(1정)","일동제약(주)","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0 18","losartan","378900ATB","642903060","로자탐플러스에프정_(1정)","일동제약(주)","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0 18","losartan","378900ATB","6433 1190","살로탄플러스에프정_(1정)","(주)종근당","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 1","214A0002","hydrochlorothiazide","378900ATB","6433 1190","살로탄플러스에프정_(1정)","(주)종근당","급여","20170079","2017-02-16"
"혈압강하작용의약품","Group 10","214I0 18","losartan","378900ATB","643502020","오잘탄플러스정100/25밀리그램_(1정)","한미약품(주)","급여","20170079","2017-02-16"
