product_code,product_name,comp,cancel,appr_date,std_code,atc,ing_en,e_code,raw_material,appr_type,atc_1,atc_2,atc_3,atc_4
200611395,라시도필캡슐,(주)한국팜비오,정상,2006-07-11,"8806599000306,8806599000313,8806599000320,8806599000337,8806599000344,8806599000351,8806599000368",A07FA01,Bacteria Culture of Lactobacillus Rhamnosus R0011 And Lactobacillus Helveticus R0052 Powder,200611395.0,완제의약품,신고,A,A07,A07F,A07FA
201707275,라시베베산(바실루스리케니포르미스균),(주)한국팜비오,정상,2017-09-28,"8806599013405,8806599013412",A07FA01,Bacillus Licheniformis,201707275.0,완제의약품,신고,A,A07,A07F,A07FA
201310120,라에넥피오(자하거가수분해물)(수출용)(수출명:Laennec PO),(주)파마리서치,정상,2013-11-13,"8806628001106,8806628001113",A05BA,Human Placenta Hydrolysate,,완제의약품,허가,A,A05,A05B,A05BA
200607886,라이센드플러스액,신신제약(주),정상,2006-06-22,"8806438000801,8806438000818,8806438000825,8806438000832,8806438000849,8806438000856",P03AC51,Pyrethrin Extract/Piperonyl Butoxide,200607886.0,완제의약품,신고,P,P03,P03A,P03AC
201308475,라이시스정(수출용),주식회사제뉴원사이언스,정상,2013-07-30,"8806717040405,8806717040412",M09AB52,Bromelain/Crystallized Trypsin,,완제의약품,신고,M,M09,M09A,M09AB
200804129,라이켄캡슐250mg(바실루스리케니포르미스균)(수출용),(주)한국비엠아이,정상,2008-04-15,8806548019601,A07FA01,Bacillus Licheniformis,,완제의약품,신고,A,A07,A07F,A07FA
200802513,라이켄캡슐500mg(바실루스리케니포르미스균),(주)한국비엠아이,정상,2008-03-05,"8806548018208,8806548018215,8806548018222",A07FA01,Bacillus Licheniformis,200802513.0,완제의약품,신고,A,A07,A07F,A07FA
201802379,라이트정제수,(주)라이트팜텍,정상,2018-06-08,"8806903031606,8806903031613",V07AB,Purified Water,,완제의약품,신고,V,V07,V07A,V07AB
201600371,라이트콜액(시메티콘),(주)씨엠지제약,정상,2016-01-21,"8806486031901,8806486031918,8806486031925",A03AX13,Simethicone,201600371.0,완제의약품,신고,A,A03,A03A,A03AX
201803607,라이트프레쉬점안액0.5%(카르복시메틸셀룰로오스나트륨)(1회용),(주)라이트팜텍,정상,2018-09-05,"8806903001708,8806903001715,8806903001814,8806903001913,8806903002019,8806903002118,8806903001807,8806903001906,8806903002002,8806903002101,8806903001722,8806903001821,8806903001920,8806903002026,8806903002125,8806903001739,8806903001838,8806903001937,8806903002033,8806903002132",S01XA20,Carboxymethylcellulose Sodium,201803607.0,완제의약품,신고,S,S01,S01X,S01XA
202202168,라이트프레쉬점안액1%(카르복시메틸셀룰로오스나트륨)(1회용),(주)라이트팜텍,정상,2022-05-23,"8806903035505,8806903035529,8806903035536,8806903035628,8806903035635,8806903035512,8806903035611,8806903035604",S01XA20,Carboxymethylcellulose Sodium,202202168.0,완제의약품,신고,S,S01,S01X,S01XA
201602551,라투딘정75밀리그램(라니티딘염산염),명문제약(주),정상,2016-05-09,"8806498071209,8806498071223,8806498071216",A02BA02,Ranitidine Hydrochloride,201602551.0,완제의약품,신고,A,A02,A02B,A02BA
202004531,라트나정(탄산수소나트륨),(주)라이트팜텍,정상,2020-06-22,"8806903030401,8806903030418,8806903030425",A02A,Sodium Bicarbonate,,완제의약품,신고,A,A02,A02A,A02A
199902858,라티딘정,(주)씨엠지제약,정상,1999-10-08,"8806486002505,8806486002512,8806486002529,8806486002536,8806486002543,8806486002550,8806486002567,8806486002574",A02AX,Ranitidine Hydrochloride/Magnesium Oxide/Magnesium Aluminosilicate/Magnesium Aluminium Hydrate,199902858.0,완제의약품,신고,A,A02,A02A,A02AX
202002166,라파부틴정100밀리그램(트리메부틴말레산염),(주)라이트팜텍,정상,2020-03-27,"8806903024905,8806903024912,8806903024929,8806903024936",A03AA05,Trimebutine Maleate,202002166.0,완제의약품,신고,A,A03,A03A,A03AA
202005157,라페론8시간이알서방정650밀리그램(아세트아미노펜),안국약품(주),정상,2020-07-16,"8806502057205,8806502057229,8806502057236,8806502057212",N02BE01,Acetaminophen,,완제의약품,허가,N,N02,N02B,N02BE
201503838,라페론건조시럽(아세트아미노펜),안국약품(주),정상,2015-06-12,"8806502044908,8806502044915,8806502044922",N02BE01,Acetaminophen,201503838.0,완제의약품,신고,N,N02,N02B,N02BE
202004349,라페론정325밀리그램(아세트아미노펜),안국약품(주),정상,2020-06-11,"8806502057106,8806502057113",N02BE01,Acetaminophen,,완제의약품,신고,N,N02,N02B,N02BE
201802700,락비오캡슐(바실루스리케니포르미스균),(주)씨엠지제약,정상,2018-06-28,"8806486036715,8806486036722,8806486036708",A07FA01,Bacillus Licheniformis,201802700.0,완제의약품,신고,A,A07,A07F,A07FA
201507418,락서스정,안국약품(주),정상,2015-10-28,"8806502045608,8806502045615",A06AD,Enterococcus Faecalis T-110/Magnesium Hydroxide/Ursodeoxycholic Acid/Aloe Dried Extract,201507418.0,완제의약품,신고,A,A06,A06A,A06AD
202202007,락스타더블캡슐(락토바실루스카제이변종람노수스의동결건조배양물),코오롱제약(주),정상,2022-05-13,"8806703048118,8806703048125,8806703048101",A07FA01,Lactobacillus Casei Var.Rhamnosus Lyophilizate,202202007.0,완제의약품,신고,A,A07,A07F,A07FA
201800675,락스타캡슐(락토바실루스카제이변종람노수스의동결건조배양물),코오롱제약(주),정상,2018-02-02,"8806703042215,8806703042222,8806703042208,8806703042239",A07FA01,Lactobacillus Casei Var.Rhamnosus Lyophilizate,201800675.0,완제의약품,신고,A,A07,A07F,A07FA
200700414,락스티올과립75mg(락토바실루스아시도필루스균)(수출용)(수출명 : LACSTIOL),(주)에이프로젠바이오로직스,정상,2007-01-10,"8806452052800,8806518003302",A07FA01,Lactobacillus Acidophilus,,완제의약품,신고,A,A07,A07F,A07FA
201500685,락시러스캡슐(바실루스리케니포르미스균),한국휴텍스제약(주),정상,2015-02-11,"8806491026305,8806491026312,8806491026329",A07FA01,Bacillus Licheniformis,201500685.0,완제의약품,신고,A,A07,A07F,A07FA
200301884,락시티브정(비사코딜)(수출용)(수출명:락사티브정),(주)바스칸바이오제약,정상,2003-11-13,8806562003105,A06AB02,Bisacodyl,,완제의약품,신고,A,A06,A06A,A06AB
202302922,락콜드액,삼진제약(주),정상,2023-10-16,"8806478056905,8806478056912,8806478056929",R05X,Acetaminophen/Chlorpheniramine Maleate/DL-Methylephedrine Hydrochloride/Anhydrous Caffeine/Guaifenesin/Riboflavin Sodium Phosphate,202302922.0,완제의약품,신고,R,R05,R05X,R05X
202201864,락토그린정,(주)시어스제약,정상,2022-05-09,"8806890016808,8806890016815",A07FA51,Bismuth Subnitrate/Scopolia Extract/Acrinol Hydrate/Berberine Chloride Hydrate/Lactobacillus Sporogenes,202201864.0,완제의약품,신고,A,A07,A07F,A07FA
202202634,락토더블캡슐(락토바실루스카제이변종람노수스의동결건조배양물),건일바이오팜주식회사,정상,2022-06-24,"8800730013606,8800730013613,8800730013620",A07FA01,Lactobacillus Casei Var.Rhamnosus Lyophilizate,202202634.0,완제의약품,신고,A,A07,A07F,A07FA
201508035,락토딘캡슐,한솔신약(주),정상,2015-12-01,"8806458041105,8806458041112",A07FA51,Lactobacillus Sporogenes/Ursodeoxycholic Acid,201508035.0,완제의약품,신고,A,A07,A07F,A07FA
202204535,락토딘프리미엄정,한솔신약(주),정상,2022-12-19,"8806458043604,8806458043611",A07FA51,Bismuth Subnitrate/Scopolia Extract/Acrinol Hydrate/Berberine Chloride Hydrate/Lactobacillus Sporogenes,202204535.0,완제의약품,신고,A,A07,A07F,A07FA
201505072,락토민지캡슐(바실루스리케니포르미스균),영풍제약(주),정상,2015-07-27,"8806619045706,8806619045713,8806619045720",A07FA01,Bacillus Licheniformis,201505072.0,완제의약품,신고,A,A07,A07F,A07FA
201507631,락토셀캡슐(바실루스리케니포르미스균),(주)중헌제약,정상,2015-11-06,"8800533000902,8806255004105,8800533000919,8806255004112,8800533000926,8806255004129",A07FA01,Bacillus Licheniformis,201507631.0,완제의약품,신고,A,A07,A07F,A07FA
202203884,락토스탑정,초당약품공업(주),정상,2022-10-21,"8806707020806,8806707020813,8806707020820,8806707020837,8806707020844,8806707020851,8806707020868,8806707020875",A07FA51,Bismuth Subnitrate/Scopolia Extract/Acrinol Hydrate/Berberine Chloride Hydrate/Lactobacillus Sporogenes,202203884.0,완제의약품,신고,A,A07,A07F,A07FA
201602611,락토엔큐산(바실루스리케니포르미스균),대원제약(주),정상,2016-05-12,"8806718065308,8806718065315",A07FA01,Bacillus Licheniformis,201602611.0,완제의약품,신고,A,A07,A07F,A07FA
201602610,락토엔큐캡슐(바실루스리케니포르미스균),대원제약(주),정상,2016-05-12,"8806718065209,8806718065216,8806718065223",A07FA01,Bacillus Licheniformis,201602610.0,완제의약품,신고,A,A07,A07F,A07FA
200400118,락토웰장용캡슐(바실루스서브틸리스균·엔테로코쿠스페슘균배양물),(주)종근당,정상,2004-12-15,"8806433004408,8806433004415,8806433004422,8806433004439",A07FA01,Bacillus Subtilis·Enterococcus Faecium Culture,200400118.0,완제의약품,신고,A,A07,A07F,A07FA
202202031,락토폴정,(주)이든파마,정상,2022-05-13,"8806289021109,8806289021116,8806289021123,8806289021130,8806289021178,8806289021147,8806289021154,8806289021161",A07FA51,Bismuth Subnitrate/Scopolia Extract/Acrinol Hydrate/Berberine Chloride Hydrate/Lactobacillus Sporogenes,202202031.0,완제의약품,신고,A,A07,A07F,A07FA
202201988,락토폴플러스정,(주)이든파마,정상,2022-05-12,"8806289021307,8806289021314,8806289021321,8806289021338,8806289021376,8806289021345,8806289021352,8806289021369",A07FA51,Bismuth Subnitrate/Scopolia Extract/Acrinol Hydrate/Berberine Chloride Hydrate/Lactobacillus Sporogenes,202201988.0,완제의약품,신고,A,A07,A07F,A07FA
202200149,락토프린정,주식회사 노바엠헬스케어,정상,2022-01-10,"8800732003209,8800732003216,8800732003223",A07FA51,Bismuth Subnitrate/Scopolia Extract/Acrinol Hydrate/Berberine Chloride Hydrate/Lactobacillus Sporogenes,202200149.0,완제의약품,신고,A,A07,A07F,A07FA
201801769,락토필캡슐300밀리그램(락토바실루스아시도필루스균),(주)아이월드제약,정상,2018-04-26,"8806696050112,8806696050105,8806696050129",A07FA01,Lactobacillus Acidophilus,201801769.0,완제의약품,신고,A,A07,A07F,A07FA
201309771,락투즈시럽(락툴로오스액),(주)엑세스파마,정상,2013-10-16,"8806731000706,8806731000720,8806731000713,8806731000737,8806731001116,8806731001123,8806731001130,8806731001109",A06AD11,Lactulose Concentrate Solution,201309771.0,완제의약품,신고,A,A06,A06A,A06AD
202007903,락트케어로션12%(락트산암모늄액),주식회사 더유제약,정상,2020-11-16,"8800570015600,8800570015617",D02AX,Ammonium Lactate Solution,,완제의약품,신고,D,D02,D02A,D02AX
200707403,락티손에이취씨현탁액2.5%(히드로코르티손),제이더블유신약(주),정상,2000-11-07,"8806441001505,8806441001512,8806441001536",D07AA02,Hydrocortisone,200707403.0,완제의약품,신고,D,D07,D07A,D07AA
200102618,락티손에이취씨현탁액1%(히드로코르티손),제이더블유신약(주),정상,2001-07-30,"8806441001406,8806441001413,8806441001437",D07AA02,Hydrocortisone,200102618.0,완제의약품,신고,D,D07,D07A,D07AA
201201043,락티케어에취씨로션1%(히드로코르티손),(주)한국파마,정상,2012-02-21,"8806530050001,8806530050018,8806530050025,8806530050032,8806530050049,8806530050056,8806530050063",D07AA02,Hydrocortisone,201201043.0,완제의약품,신고,D,D07,D07A,D07AA
201201042,락티케어에취씨로션2.5%(히드로코르티손),(주)한국파마,정상,2012-02-21,"8806530050100,8806530050117,8806530050124,8806530050131,8806530050148",D07AA02,Hydrocortisone,201201042.0,완제의약품,신고,D,D07,D07A,D07AA
200604265,"람노스과립 (수출명1: Allbio granules, 수출명2: Antibio Forte granules) (락토바실루스카제이변종람노수스)",한화제약(주),정상,2006-02-03,"8806516001102,8806516001119,8806516001126,8806516001133,8806516001140,8806516001157,8806516001164,8806516001171,8806516001188,8806516001195,8806516028314",A07FA01,Lactobacillus Casei Var.Rhamnosus Lyophilizate,200604265.0,완제의약품,신고,A,A07,A07F,A07FA
201901949,람노스산(락토바실루스카제이변종람노수스),한화제약(주),정상,2019-03-29,"8806516024200,8806516024125,8806516024132,8806516024149,8806516024156,8806516024217,8806516024118,8806516024101,8806516024163,8806516028413,8806516028406,8806516028420",A07FA01,Lactobacillus Casei Var.Rhamnosus Lyophilizate,201901949.0,완제의약품,허가,A,A07,A07F,A07FA
200301486,"람노스캡슐(락토바실루스카제이변종람노수스)(수출명1: 올바이오캡슐, 수출명2: 안티비오포르테캡슐)",한화제약(주),정상,2003-11-25,"8806516001300,8806516001317,8806516001324,8806516001331,8806516001348",A07FA01,Lactobacillus Casei Var.Rhamnosus Lyophilizate,200301486.0,완제의약품,신고,A,A07,A07F,A07FA
201700802,람노스캡슐500밀리그램(락토바실루스카제이변종람노수스),한화제약(주),정상,2017-02-14,"8806516022305,8806516022312,8806516022329,8806516022336",A07FA01,Lactobacillus Casei Var.Rhamnosus Lyophilizate,201700802.0,완제의약품,허가,A,A07,A07F,A07FA
200808511,랑스씨씨정,동성제약(주),정상,2008-08-07,"8806432014507,8806432014514,8806432014521,8806432014538",D11AX,L-Cysteine/Ascorbic Acid Coated/Calcium Pantothenate,200808511.0,완제의약품,신고,D,D11,D11A,D11AX
202301098,래반포르테주입크림,(주)퍼슨,정상,2023-03-31,"8806574018203,8806574018210,8806574018227",C05AA04,Prednisolone Acetate/Tocopherol Acetate/Lidocaine/Allantoin,202301098.0,완제의약품,신고,C,C05,C05A,C05AA
201401826,래피콜노즈연질캡슐,(주)유한양행,정상,2014-04-15,"8806421044607,8806421044614",R05X,Acetaminophen/Chlorpheniramine Maleate/Pseudoephedrine Hydrochloride,201401826.0,완제의약품,신고,R,R05,R05X,R05X
201205838,래피콜데이앤나잇연질캡슐,(주)유한양행,정상,2012-06-22,"8806421042603,8806421042610,8806421042627",R05X,Acetaminophen/Guaifenesin/Phenylephrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/DL-Methylephedrine Hydrochloride/Diphenhydramine Hydrochloride,201205838.0,완제의약품,신고,R,R05,R05X,R05X
200605371,래피콜에이캡슐,(주)유한양행,정상,2006-06-02,"8806421002102,8806421002119,8806421002126",R05DB20,Acetaminophen/Ethenzamide/Tipepidine Hibenzate/DL-Methylephedrine Hydrochloride/Chlorpheniramine Maleate/Anhydrous Caffeine/Thiamine Nitrate/Riboflavin/Ascorbic Acid Coated/Hyangsosan Dried Extract (8→1),200605371.0,완제의약품,신고,R,R05,R05D,R05DB
201902261,래피콜코프플러스연질캡슐,(주)유한양행,정상,2019-04-12,"8806421054118,8806421054101",R05X,Acetaminophen/Chlorpheniramine Maleate/Dextromethorphan Hydrobromide Hydrate/DL-Methylephedrine Hydrochloride/Guaifenesin,201902261.0,완제의약품,신고,R,R05,R05X,R05X
202203017,래피콜콜드연질캡슐,(주)유한양행,정상,2022-07-20,"8806421058901,8806421058918",R05X,Acetaminophen/Guaifenesin/Pseudoephedrine Hydrochloride/DL-Methylephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate/Chlorpheniramine Maleate,202203017.0,완제의약품,신고,R,R05,R05X,R05X
197500236,래피탈질정(클로트리마졸)(수출명:CATIOMA)(수출용),(주)에이프로젠바이오로직스,정상,1975-11-28,"8806452043709,8806518003500,8806452043716,8806518003517,8806518003524",G01AF02,Clotrimazole,,완제의약품,신고,G,G01,G01A,G01AF
199600888,래피탈질정500밀리그램(클로트리마졸),(주)에이프로젠바이오로직스,정상,1996-05-21,"8806452044706,8806518003609,8806452044713,8806518003616,8806452044720",G01AF02,Clotrimazole,,완제의약품,신고,G,G01,G01A,G01AF
200712903,랜시드정,한국코러스(주),정상,2007-11-28,"8806472018503,8806472018510,8806472018527,8806472018534",A02AX,Ranitidine Hydrochloride/Magnesium Oxide/Magnesium Aluminosilicate/Magnesium Aluminium Hydrate,200712903.0,완제의약품,신고,A,A02,A02A,A02AX
200703718,랠리토닉연질캡슐,(주)알피바이오,정상,2007-03-30,"8806616002108,8806616002115,8806616002122",A11AA03,Retinol Palmitate/Tocopherol Acetate/Thiamine Nitrate/Riboflavin/Cyanocobalamin Powder 0.1%/Ascorbic Acid/Pyridoxine Hydrochloride/Nicotinamide/Calcium Pantothenate/Anhydrous Dibasic Calcium Phosphate/Magnesium Oxide/Cupric Oxide/Manganese Sulfate Hydrate/Zinc Oxide/Dried Ferrous Sulfate/Cholecalciferol Concentrate Oil,200703718.0,완제의약품,신고,A,A11,A11A,A11AA
202400028,러지엔톡액(세티리진염산염),대원제약(주),정상,2024-01-04,"8806718078605,8806718078629,8806718078612",R06AE07,Cetirizine Hydrochloride,202400028.0,완제의약품,신고,R,R06,R06A,R06AE
199802009,러지텍정(세티리진염산염),하이플생명과학(주),정상,1998-05-25,"8806641004108,8806641004115,8806641004122,8806641004139,8806641004146,8806641004153",R06AE07,Cetirizine Hydrochloride,199802009.0,완제의약품,신고,R,R06,R06A,R06AE
201402061,러지피드정,하이플생명과학(주),정상,2014-04-30,"8806641024205,8806641024212,8806641024229",R01BA52,Triprolidine Hydrochloride Hydrate/Pseudoephedrine Hydrochloride,201402061.0,완제의약품,신고,R,R01,R01B,R01BA
